dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
ah_4a5_sewage_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:18:58.541+0000,,FALSE,null
ah_4b4_integratedSurveillance_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:28:12.102+0000,,FALSE,null
ah_lshtm_1b1_sops_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-08T08:35:56.143+0000,,FALSE,null
ah_4a2_farm_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T09:04:34.543+0000,,FALSE,null
ah_4a3_abattoir_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T09:04:36.289+0000,,FALSE,null
ah_4a2_farm_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:18:51.631+0000,,FALSE,null
ah_4a7_surfaceWater,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-08T08:20:14.920+0000,,FALSE,null
ah_5a2_bacteriology,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-08T08:30:13.791+0000,,FALSE,null
ah_6b1_staph_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T09:23:54.079+0000,,FALSE,null
ah_4a6_sewageSource_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-21T09:30:48.770+0000,,FALSE,null
ah_4a8_tapWater_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-21T09:30:59.330+0000,,FALSE,null
ah_4a6_sewageSource_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:20:05.299+0000,,FALSE,null
ah_lshtm_1a1_guidelines_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T08:37:14.477+0000,,FALSE,null
ah_lshtm_1b3_qc_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T08:37:30.310+0000,,FALSE,null
ah_lshtm_1b2_soptraining,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-08T08:37:41.325+0000,,FALSE,null
ah_lshtm_1b2_soptraining_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-08T08:38:00.732+0000,,FALSE,null
ah_lshtm_1b2_soptraining_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:38:14.584+0000,,FALSE,null
ah_5a2_bacteriology_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:31:05.325+0000,,FALSE,null
ah_5a3_chemicalResidue_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T08:31:26.609+0000,,FALSE,null
ah_5a4_antimicrobialResidue,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-08T08:31:31.417+0000,,FALSE,null
ah_6b1_staph,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-01-08T09:23:04.646+0000,,FALSE,null
ah_lshtm_1b4_qctraining_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-08T08:41:31.536+0000,,FALSE,null
ah_lshtm_2a2_transop_training_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-08T08:54:05.206+0000,,FALSE,null
ah_lshtm_2a3_transop_followed,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-08T08:55:41.803+0000,,FALSE,null
ah_lshtm_2a3_transop_followed_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-08T08:55:55.822+0000,,FALSE,null
ah_3a5_beef,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user3,2025-01-21T12:25:17.728+0000,,FALSE,null
ah_4b1_bacteriology,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-08T08:24:49.248+0000,,FALSE,null
ah_2a2_samplePassiveCompanion,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-09T09:19:55.312+0000,,FALSE,null
ah_2a2_samplePassiveCompanion_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T09:19:59.277+0000,,FALSE,null
ah_4b1_bacteriology_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T09:51:51.364+0000,,FALSE,null
ah_lshtm_1b3_qc_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:05:04.769+0000,,FALSE,null
ah_lshtm_1b3_qc_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T10:05:16.467+0000,,FALSE,null
ah_2a4_pigs,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-09T09:21:50.003+0000,,FALSE,null
ah_4b3_antimicrobialResidue_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T08:28:02.114+0000,,FALSE,null
ah_5b3_sampleReceivalTraining,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-08T08:42:45.017+0000,,FALSE,null
ah_5a1_testAnimalFeed,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-08T08:30:02.396+0000,,FALSE,null
ah_5b1_sampleCollection,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-08T08:33:00.256+0000,,FALSE,null
ah_5b2_sampleReceivalSOP,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-08T08:33:03.237+0000,,FALSE,null
ah_2a4_pigs_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T06:37:53.484+0000,,FALSE,null
ah_5a2_bacteriology_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T09:43:43.458+0000,,FALSE,null
ah_4b2_chemicalResidue,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-09T09:52:07.428+0000,,FALSE,null
ah_lshtm_1b1_sops,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T10:01:35.247+0000,,FALSE,null
ah_5b3_sampleReceivalTraining_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:07:29.054+0000,,FALSE,null
ah_6a1_bacteriologyAssessment_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:11:01.540+0000,,FALSE,null
ah_6a3_assessmentConclusion,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Assessment report attached,user2,2025-01-09T10:12:56.737+0000,,FALSE,null
ah_6a4_correctAction,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T10:13:02.847+0000,,FALSE,null
ah_6a4_correctAction_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:13:04.829+0000,,FALSE,null
ah_6a4_correctAction_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T10:13:20.382+0000,,FALSE,null
ah_lshtm_3a1_isolates_stored,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,In -20°C freezers,user2,2025-01-09T11:25:46.661+0000,,FALSE,null
ah_lshtm_3a1_isolates_stored_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:26:18.319+0000,,FALSE,null
ah_lshtm_3a1_isolates_stored_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T11:26:27.354+0000,,FALSE,null
ah_lshtm_3a4_isolatespecimen_linkage,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Linked via paper records / logbooks,user2,2025-01-09T11:28:03.920+0000,,FALSE,null
ah_lshtm_2a2_transop_training,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-08T08:53:40.079+0000,,FALSE,null
ah_lshtm_2a3_transop_followed_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:56:54.384+0000,,FALSE,null
ah_2a6_smallRuminant,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-17T06:40:04.340+0000,,FALSE,null
ah_3a3_egg,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-09T09:27:36.533+0000,,FALSE,null
ah_3a3_egg_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-09T09:27:40.349+0000,,FALSE,null
ah_lshtm_2c2_mic_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-09T11:22:13.978+0000,,FALSE,null
ah_6b4_isolateESBL,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T11:23:05.913+0000,,FALSE,null
ah_6b5_isolateCarbapenemase,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T11:23:27.414+0000,,FALSE,null
ah_lshtm_3a2_freezer_backupupsreliable,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-01-09T11:27:12.871+0000,,FALSE,null
ah_lshtm_3a2_freezer_backupupsreliable_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T11:27:28.207+0000,,FALSE,null
ah_lshtm_3a3_freezers_servicecontract_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T11:27:54.461+0000,,FALSE,null
ah_lshtm_3a4_isolatespecimen_linkage_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:28:10.043+0000,,FALSE,null
ah_lshtm_4a3_datasharing_guidelines_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T11:52:00.351+0000,,FALSE,null
ah_lshtm_2a2_transop_training_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:55:04.382+0000,,FALSE,null
ah_2a9_wildlife,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-09T09:25:16.837+0000,,FALSE,null
ah_2a9_wildlife_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T06:41:52.624+0000,,FALSE,null
ah_5a4_antimicrobialResidue_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T09:44:06.305+0000,,FALSE,null
ah_5b1_sampleCollection_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T08:36:30.955+0000,,FALSE,null
ah_5b2_sampleReceivalSOP_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T08:36:32.504+0000,,FALSE,null
ah_lshtm_1a1_guidelines,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-08T08:36:55.509+0000,,FALSE,null
ah_3a6_smallRuminant_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T06:57:07.606+0000,,FALSE,null
ah_3a1_sampleFood_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T09:25:45.855+0000,,FALSE,null
ah_lshtm_3a4_isolatespecimen_linkage_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T11:28:19.962+0000,,FALSE,null
ah_lshtm_3b1_biobanking_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T11:29:22.056+0000,,FALSE,null
ah_lshtm_3b2_biobanking_freq_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-09T11:29:41.295+0000,,FALSE,null
ah_6d1_LQMS_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T11:31:34.522+0000,,FALSE,null
ah_3a2_chicken_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2025-01-21T12:27:23.036+0000,,FALSE,null
ah_3b2_chemicalResidue_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T09:44:26.162+0000,,FALSE,null
ah_3b3_antimicrobialResidue,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-09T09:45:44.182+0000,,FALSE,null
ah_4a2_farm_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T09:46:55.516+0000,,FALSE,null
ah_lshtm_1b1_sops_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:01:37.352+0000,,FALSE,null
ah_5b1_sampleCollection_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T10:01:39.744+0000,,FALSE,null
ah_lshtm_1b1_sops_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T10:01:41.943+0000,,FALSE,null
ah_lshtm_1b3_qc,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T10:04:59.595+0000,,FALSE,null
ah_lshtm_1b2_soptraining,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-09T10:05:34.071+0000,,FALSE,null
ah_lshtm_1b2_soptraining_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:05:35.861+0000,,FALSE,null
ah_6d7_LQMSassessmentCorrective,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T11:35:27.743+0000,,FALSE,null
ah_6d7_LQMSassessmentCorrective_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:35:29.448+0000,,FALSE,null
ah_6d7_LQMSassessmentCorrective_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-09T11:35:44.884+0000,,FALSE,null
ah_3a1_sampleFood_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-17T06:43:21.766+0000,,FALSE,null
ah_4a2_farm_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T06:53:40.665+0000,,FALSE,null
ah_3b2_chemicalResidue_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T07:00:03.173+0000,,FALSE,null
ah_4a7_surfaceWater,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-17T07:13:01.242+0000,,FALSE,null
ah_3a2_chicken,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user3,2025-01-21T12:25:38.088+0000,,FALSE,null
ah_6a2_listeria_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-08T09:48:16.113+0000,,FALSE,null
ah_3a4_pork,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T09:28:11.070+0000,,FALSE,null
ah_3a4_pork_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-09T09:28:13.009+0000,,FALSE,null
ah_5b2_sampleReceivalSOP_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-09T10:02:27.907+0000,,FALSE,null
ah_5b2_sampleReceivalSOP_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:02:39.519+0000,,FALSE,null
ah_lshtm_1a1_guidelines,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T10:02:54.308+0000,,FALSE,null
ah_lshtm_1a1_guidelines_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T10:03:09.659+0000,,FALSE,null
ah_lshtm_2a1_transport_sop,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T10:08:17.896+0000,,FALSE,null
ah_lshtm_2a1_transport_sop_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:08:21.827+0000,,FALSE,null
ah_lshtm_2a2_transop_training,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-09T10:08:43.066+0000,,FALSE,null
ah_lshtm_2a2_transop_training_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:08:45.288+0000,,FALSE,null
ah_6a2_assessmentTool,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Fleming Fund AH site assessment tool,user2,2025-01-09T10:11:46.767+0000,,FALSE,null
ah_6a2_assessmentTool_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T10:12:09.667+0000,,FALSE,null
ah_6a3_assessmentConclusion_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:12:25.405+0000,,FALSE,null
ah_6b1_staph,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-01-09T10:15:30.689+0000,,FALSE,null
ah_lshtm_2b1_campylobacter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-01-09T10:15:31.953+0000,,FALSE,null
ah_lshtm_2b1_others,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No,user2,2025-01-09T11:06:34.796+0000,,FALSE,null
ah_lshtm_2c2_mic,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,"Other (e.g., automated methods)",user2,2025-01-09T11:17:36.532+0000,,FALSE,null
ah_lshtm_2c3_ast_sop_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T11:22:53.256+0000,,FALSE,null
ah_6b4_isolateESBL_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:23:09.850+0000,,FALSE,null
ah_6c1_isolateStorage,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T11:24:02.748+0000,,FALSE,null
ah_6c1_isolateStorage_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T11:24:17.995+0000,,FALSE,null
ah_5a1_testAnimalFeed_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-17T07:15:20.925+0000,,FALSE,null
ah_6a1_bacteriologyAssessment_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T09:14:49.963+0000,,FALSE,null
ah_6a2_assessmentTool,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Fleming Fund AH site assessment tool,user2,2025-01-08T09:16:31.071+0000,,FALSE,null
ah_lshtm_2b1_campylobacter_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T09:24:33.263+0000,,FALSE,null
ah_lshtm_2a1_transport_sop_planQuarter,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-08T08:53:30.127+0000,,FALSE,null
ah_6a2_listeria,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No,user2,2025-01-08T09:22:11.188+0000,,FALSE,null
ah_3a5_beef_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2025-01-21T12:28:29.358+0000,,FALSE,null
ah_6a1_bacteriologyAssessment_plan,2024S2,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-08T09:14:44.771+0000,,FALSE,null
ah_lshtm_3a3_freezers_servicecontract_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:27:40.234+0000,,FALSE,null
ah_6g3_EQAScore,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,N/A,user2,2025-01-09T11:39:42.360+0000,,FALSE,null
ah_lshtm_1b6_provideeqa,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T11:39:56.296+0000,,FALSE,null
ah_lshtm_2d1_astsop_training,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-09T11:40:35.668+0000,,FALSE,null
ah_5b2_sampleReceivalSOP,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T10:02:34.325+0000,,FALSE,null
ah_lshtm_1a1_guidelines_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T10:02:56.165+0000,,FALSE,null
ah_lshtm_1b2_soptraining_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2025-01-09T10:05:53.322+0000,,FALSE,null
ah_lshtm_2d1_astsop_training_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-09T11:41:35.225+0000,,FALSE,null
ah_lshtm_2d2_ast_training_othersites,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-01-09T11:44:55.264+0000,,FALSE,null
ah_lshtm_2d2_ast_training_othersites_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-09T11:44:56.547+0000,,FALSE,null
ah_lshtm_3c2_isolatetransport_training,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Some staff,user2,2025-01-09T11:45:44.948+0000,,FALSE,null
ah_lshtm_3c2_isolatetransport_training_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:45:49.369+0000,,FALSE,null
ah_lshtm_3c2_isolatetransport_training_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-09T11:45:59.689+0000,,FALSE,null
ah_6i2_WHONET_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:47:10.869+0000,,FALSE,null
ah_6i3_AMRreport,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-09T11:47:30.652+0000,,FALSE,null
ah_6i3_AMRreport_plan,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-09T11:47:32.180+0000,,FALSE,null
ah_6i4_AMRreportFreq,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Every 3-6 months,user2,2025-01-09T11:48:16.371+0000,,FALSE,null
ah_lshtm_4a1_datasubmitted_amrcc,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,"Yes, anonymised",user2,2025-01-09T11:49:10.953+0000,,FALSE,null
ah_6i3_AMRreport_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-09T11:50:03.013+0000,,FALSE,null
ah_6i4_AMRreportFreq_planQuarter,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q4,user2,2025-01-09T11:50:05.223+0000,,FALSE,null
ah_lshtm_4a2_datasubmitted_amrcc_freq,2024S2,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,Every 3-6 months,user2,2025-01-09T11:50:34.415+0000,,FALSE,null
